판매일,작품 ID,분류,작품명,작가명,레이블,회차 판매가 (원),총 사용 건수 (건),초기 무료 회차,에다무,광고보면 무료,신규 혜택 대여,유상 대여,소장,총 판매 건수 (건),광고보면 무료 판매금액 (원),광고보면 무료 운영 수수료 (원),소장 판매금액 (원),소장 운영 수수료 (원),대여 판매금액 (원),대여 운영 수수료 (원),판매 금액 합계 (원),운영 수수료 합계 (원),정산 금액 합계 (원)
2026-04-09,2506,웹소설,"교육입니다, 아가씨",초코요정,시계토끼,100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-09,2533,웹소설,사제님의 비밀스런 교육(Dark),김연서,시계토끼,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-09,2643,웹소설,에피소드,유이세스,하트퀸,100,31,28,0,0,0,0,3,3,0,0,300,90,0,0,300,90,210
2026-04-09,2655,웹소설,욕망의 노예계약,황금병아리,하트퀸,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-09,3191,웹소설,당신이 나를 잊은 줄 알았다,꽃니랑,사막여우,100,3,0,0,0,0,0,3,3,0,0,300,90,0,0,300,90,210
2026-04-09,3554,웹소설,후회해도,짙은,사막여우,100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-09,20580,웹소설,힘을 숨겨도 공녀가 제일 강함,설윤영,앨리스,100,2,0,0,0,0,0,2,2,0,0,200,60,0,0,200,60,140
2026-04-10,1419,웹소설,끝정,벚꽃그리고,플로린,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-10,2511,웹소설,내가 M이라니,죄송한취향,시계토끼,100,4,2,0,0,0,0,2,2,0,0,200,60,0,0,200,60,140
2026-04-10,2513,웹소설,네 마리 포식자들,하얀백지,시계토끼,100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-10,2533,웹소설,사제님의 비밀스런 교육(Dark),김연서,시계토끼,100,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-10,2643,웹소설,에피소드,유이세스,하트퀸,100,17,13,0,0,0,0,4,4,0,0,400,120,0,0,400,120,280
2026-04-10,4824,웹소설,대출 갚는 대마법사님,내성굴림,마야마루출판사,100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-10,14216,웹소설,못된 오빠,평온한,사막여우,100,2,0,0,0,0,0,2,2,0,0,200,60,0,0,200,60,140
2026-04-11,1397,웹소설,7일의 사정,Yulia,래이니북스,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-11,2423,웹소설,베드 파트너,이로이,사막여우,100,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-11,2506,웹소설,"교육입니다, 아가씨",초코요정,시계토끼,100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-11,2511,웹소설,내가 M이라니,죄송한취향,시계토끼,100,2,0,0,0,0,0,2,2,0,0,200,60,0,0,200,60,140
2026-04-11,2639,웹소설,삼시색기,달그림 ,하트퀸,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-11,2643,웹소설,에피소드,유이세스,하트퀸,100,30,28,0,0,0,0,2,2,0,0,200,60,0,0,200,60,140
2026-04-11,3181,웹소설,뜨겁게 박히다,느린돌,사막여우,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-11,3191,웹소설,당신이 나를 잊은 줄 알았다,꽃니랑,사막여우,100,1,0,0,0,0,0,1,1,0,0,100,30,0,0,100,30,70
2026-04-11,4122,웹소설,상속 결혼,송성아,마롱,100,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-11,4801,웹소설,모노크롬 루머,치율,M블루,100,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-11,18617,웹소설,오빠가 해줄게,진숙,하트퀸,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-11,20493,웹소설,[BL] Repeat Mark: 리핏 마크,카고아기,M블루,100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-12,1419,웹소설,끝정,벚꽃그리고,플로린,100,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-12,2423,웹소설,베드 파트너,이로이,사막여우,100,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-12,2506,웹소설,"교육입니다, 아가씨",초코요정,시계토끼,100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-12,2511,웹소설,내가 M이라니,죄송한취향,시계토끼,100,2,0,0,0,0,0,2,2,0,0,200,60,0,0,200,60,140
2026-04-12,2556,웹소설,집착 황제,차이슬,시계토끼,100,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-12,2639,웹소설,삼시색기,달그림 ,하트퀸,100,32,1,0,0,0,0,31,31,0,0,3100,930,0,0,3100,930,2170
2026-04-12,2643,웹소설,에피소드,유이세스,하트퀸,100,16,14,0,0,0,0,2,2,0,0,200,60,0,0,200,60,140
2026-04-12,2655,웹소설,욕망의 노예계약,황금병아리,하트퀸,100,4,2,0,0,0,0,2,2,0,0,200,60,0,0,200,60,140
2026-04-12,3181,웹소설,뜨겁게 박히다,느린돌,사막여우,100,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-12,3184,웹소설,몰락,최강토끼,사막여우,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-12,3554,웹소설,후회해도,짙은,사막여우,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-12,3555,웹소설,남편과 파트너 사이,느린돌,사막여우,100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-12,4122,웹소설,상속 결혼,송성아,마롱,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-12,4801,웹소설,모노크롬 루머,치율,M블루,100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-12,20493,웹소설,[BL] Repeat Mark: 리핏 마크,카고아기,M블루,100,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-12,20580,웹소설,힘을 숨겨도 공녀가 제일 강함,설윤영,앨리스,100,1,0,0,0,0,0,1,1,0,0,100,30,0,0,100,30,70
