"판매/취소일시","ItemId","제목","판매형태","정가","판매가","정산액","원주문일시","저자명","출판사명","정산처명","ISBN","UCI","CID"
"2026-01-31 21:27:43","277935700","문과라도 안 죄송한 이세계로 감 245화","판매","100","100","70","","정수읠","매드햇","스토린랩",=T("9791162589724"),=T(""),"E712247"
"2026-01-31 21:27:43","277935741","문과라도 안 죄송한 이세계로 감 246화","판매","100","100","70","","정수읠","매드햇","스토린랩",=T("9791162589724"),=T(""),"E712248"
"2026-01-31 21:51:05","234101424","월야환담 06 : 채월야","판매","3,200","3,200","2,240","","홍정훈","에필로그","스토린랩",=T("9791164485321"),=T(""),""
"2026-01-31 21:51:32","277935833","문과라도 안 죄송한 이세계로 감 318화","판매","100","100","70","","정수읠","매드햇","스토린랩",=T("9791162589724"),=T(""),"E777778"
"2026-01-31 21:51:32","277935769","문과라도 안 죄송한 이세계로 감 319화","판매","100","100","70","","정수읠","매드햇","스토린랩",=T("9791162589724"),=T(""),"E777779"
"2026-01-31 21:51:32","277935858","문과라도 안 죄송한 이세계로 감 320화","판매","100","100","70","","정수읠","매드햇","스토린랩",=T("9791162589724"),=T(""),"E777780"
"2026-01-31 21:52:47","282620749","문과라도 안 죄송한 이세계로 감 411화","판매","100","100","70","","정수읠","매드햇","스토린랩",=T("9791162589724"),=T(""),"N009330"
"2026-01-31 22:02:18","350723554","그 밤을 건너 너에게 갈게 (외전)","판매","700","700","490","","미니멜리사","해피북스투유","스토린랩",=T("9791170962229"),=T(""),"k384410"
"2026-01-31 22:05:30","278040337","문과라도 안 죄송한 이세계로 감 377화","판매","100","100","70","","정수읠","매드햇","스토린랩",=T("9791162589724"),=T(""),"E844353"
"2026-01-31 22:05:30","278040338","문과라도 안 죄송한 이세계로 감 378화","판매","100","100","70","","정수읠","매드햇","스토린랩",=T("9791162589724"),=T(""),"E846438"
